Company Name,Description,URL,Email,Website,Twitter
Chief Executive Women Organizations,"Chief Executive Women represents senior women leaders from the corporate, public service, academic and not-for-profit sectors.",https://platform.dkv.global/mind-map/firms/172579,,https://cew.org.au/,https://twitter.com/cewaus
Child & Youth Finance International Company,,https://platform.dkv.global/mind-map/firms/151757,info@childfinance.org,http://childfinanceinternational.org/,
Child Helpline International Organizations,,https://platform.dkv.global/mind-map/firms/174621,,https://www.childhelplineinternational.org/,https://www.twitter.com/CHIamsterdam
Child Poverty Action Group Company,"Child Poverty Action Group is a non-profit organization that offers donations, campaigns, seminars, events, and training services.",https://platform.dkv.global/mind-map/firms/150780,info@cpag.org.uk,https://cpag.org.uk/,
Child Rights and You Organizations,,https://platform.dkv.global/mind-map/firms/142859,cryinfo.mum@crymail.org,https://www.cry.org/,https://twitter.com/CRYINDIA
ChildFund Australia Organizations,,https://platform.dkv.global/mind-map/firms/151760,info@childfund.org.au,https://www.childfund.org.au/,https://twitter.com/ChildFundAU
ChildHope Company,,https://platform.dkv.global/mind-map/firms/140296,chope@childhope.org.uk,https://childhope.org.uk/,
Children on the Edge Company,"Children on the Edge focuses on creating safe spaces, refugee education, early childhood development, supporting slums, and child rights.",https://platform.dkv.global/mind-map/firms/140725,communications@childrenontheedge.org,https://www.childrenontheedge.org/,
Children's Wish Organizations,,https://platform.dkv.global/mind-map/firms/172831,,http://childrenswish.ca/,https://twitter.com/Childrens_wish
Chimes Israel Company,"Chimes Israel is a non-profit organization that provides education, employment, rehabilitation, hospitality, and medical care services.",https://platform.dkv.global/mind-map/firms/141393,contact@chimesisrael.org.il,https://www.chimesisrael.org.il/,
Chinook Enterprises Company,"Chinook Enterprises is a non- profitable organization which offers design , manufacturing, assembly of products with a social mission..",https://platform.dkv.global/mind-map/firms/106359,nwegner@chinookenterprises.org,https://chinookenterprises.org/,
Christian Vision Company,,https://platform.dkv.global/mind-map/firms/105625,admin@cvuk.org,http://www.christianvision.com/,
Church Communities UK Company,"Church Communities UK is a non-profit organization that promotes spiritual welfare, supports education, and alleviates poverty.",https://platform.dkv.global/mind-map/firms/174911,,http://www.churchcommunities.org.uk/,
Cideal Organizations,Cideal is a research center is a development cooperation center that productive development and income generation services.,https://platform.dkv.global/mind-map/firms/140352,cideal@cideal.org,https://www.cideal.org/,https://twitter.com/fundacioncideal
CIEDS Organizations,,https://platform.dkv.global/mind-map/firms/140985,comunicacao@cieds.org.br,https://www.cieds.org.br/,https://twitter.com/ciedsbrasil
Circle of Intrapreneurs Company,Circle of Intrapreneurs empowers people to drive social impact through business by nurturing a community of purpose-driven intrapreneurs.,https://platform.dkv.global/mind-map/firms/174912,,http://www.circleofintrapreneurs.com/,
City of North Miami Company,"City of North Miami is a government organization that offers legal, community development, healthcare, educational, and financial services.",https://platform.dkv.global/mind-map/firms/170177,socialmedia@northmiamifl.gov,https://www.northmiamifl.gov/,
Club of Madrid Organizations,,https://platform.dkv.global/mind-map/firms/165572,lperez@clubmadrid.org,http://www.clubmadrid.org/,https://www.twitter.com/clubdemadrid
Club21Siecle Organizations,Club 21st Century is a nonprofit organization that offers a positive vision of diversity and equal opportunities to society.,https://platform.dkv.global/mind-map/firms/138128,administration@club21siecle.org,https://club21siecle.org/,https://twitter.com/Club21Siecle
CNA Pisa Organizations,,https://platform.dkv.global/mind-map/firms/173790,,https://www.cnapisa.it/,
Code for Chicago Company,"Code for Chicago are technologists, researchers, community advocates, and social justice advocates working together to improve Chicago.",https://platform.dkv.global/mind-map/firms/165325,leadership@codeforchicago.org,http://www.codeforchicago.org/,
Colorintech Company,,https://platform.dkv.global/mind-map/firms/141425,contact@colorintech.org,http://www.colorintech.org/,
Comfaguajira Company,,https://platform.dkv.global/mind-map/firms/169822,servicioalcliente@comfaguajira.com,https://www.comfaguajira.co/,
Communicare Organizations,Communicare is a nonprofit organization that inspires and empowers people to change their lives and advocates social and economic inclusion.,https://platform.dkv.global/mind-map/firms/100966,info@communicare.org.au,https://www.communicare.org.au/,
Communiteer Organizations,"Communiteer is a platform that involves not-for-profits, corporates, and volunteers in social good projects with digital tech services.",https://platform.dkv.global/mind-map/firms/152242,info@communiteer.org,https://communiteer.org/,https://twitter.com/communiteerorg
Community Action Program of Lancaster County Company,,https://platform.dkv.global/mind-map/firms/100974,marketing@caplanc.org,https://caplanc.org/,
Community Inclusive Trust Company,Community Inclusive Trust is a nonprofit association that provides financing & children's training development programs to primary schools.,https://platform.dkv.global/mind-map/firms/100979,enquiries@citacademies.co.uk,https://citacademies.co.uk/,
Community Living Options Company,"Community Living Options is a non-profit firm that provides disability support, community nursing, positive behavior, and transport support.",https://platform.dkv.global/mind-map/firms/145936,hello@clo.org.au,https://www.clo.org.au/,
Community Living Port Colborne-Wainfleet Organizations,"Community Living Port Colborne-Wainfleet is a non-profit organization that offers adult programs, child programs, and additional services.",https://platform.dkv.global/mind-map/firms/152049,info@clpcw.com,https://portcolbornecommunityliving.com/,
CommunitySOS Companies,,https://platform.dkv.global/mind-map/firms/145691,hayman@communitysos.org,http://www.communitysos.org/,https://twitter.com/community_SOS
Compassion UK Company,,https://platform.dkv.global/mind-map/firms/102724,info@compassionuk.org,https://www.compassionuk.org/,
Concern Australia Organizations,"Concern Australia provides support & hopes for young people through education, justice, housing, living, earning, and homelessness programs.",https://platform.dkv.global/mind-map/firms/150576,info@concernaustralia.org.au,https://www.concernaustralia.org.au/,https://twitter.com/ConcernAust?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
Concern voor Werk Organizations,,https://platform.dkv.global/mind-map/firms/150578,info@concernvoorwerk.nl,https://www.concernvoorwerk.nl/,https://twitter.com/concernvoorwerk
Condrobs Organizations,,https://platform.dkv.global/mind-map/firms/167707,online@condrobs.de,https://www.condrobs.de/,https://twitter.com/Condrobs
Conference of Minority Transportation Officials Company,Conference of Minority Transportation Officials is a non-profit organization that provides a forum for senior minority professionals.,https://platform.dkv.global/mind-map/firms/171474,tmcdaniel@comto.org,http://comtocolorado.org/,
Congregation of the Humility of Mary Company,"Congregation of the Humility of Mary provides education, healthcare, social action, spiritual, pastoral, care, and prayer request services.",https://platform.dkv.global/mind-map/firms/165512,lmartin@chmiowa.org,https://www.chmiowa.org/,
Constanter Philanthropy Services Organizations,Constanter Philanthropy is a private charitable foundation and supports projects that promote respect for human dignity and social justice.,https://platform.dkv.global/mind-map/firms/100994,info@constanter.org,https://www.constanter.org/,
Coomecipar Company,"Coomecipar is an economic and social company that offers financial services, banking, credit, security, and healthcare advice.",https://platform.dkv.global/mind-map/firms/140997,comunicacion@coomecipar.coop.py,https://www.coomecipar.coop.py/,
Coop Noncello Organizations,"Coop Noncello offers transport and healthcare, school assistance, waste management, goods handling, concierge, and cleaning services.",https://platform.dkv.global/mind-map/firms/150678,info@coopnoncello.it,https://www.coopnoncello.it/,
Coopac Qorilazo Company,Coopac Qorilazo is a financial institution that offers financial solutions for people and businesses to foster social and economic progress.,https://platform.dkv.global/mind-map/firms/142308,contacto@cacqorilazo.com,https://cacqorilazo.com/,
Cooperativa Sagrada Familia Company,,https://platform.dkv.global/mind-map/firms/142336,contacto@sagradafamilia.hn,https://sagradafamilia.hn/,
Cooperativa Sociale La Luna Organizations,,https://platform.dkv.global/mind-map/firms/150673,info@cooperativalaluna.it,http://www.cooperativalaluna.it/,
COOPEREMB Organizations,,https://platform.dkv.global/mind-map/firms/172814,,https://www.cooperemb.com.br/,
COOPI Organizations,,https://platform.dkv.global/mind-map/firms/142687,coopi@coopi.org,https://coopi.org/,https://twitter.com/coopi
Coopkyosai Organizations,,https://platform.dkv.global/mind-map/firms/174064,,https://coopkyosai.coop/,
copeland Oaks Company,,https://platform.dkv.global/mind-map/firms/26150,sesway@copelandoaks.com,http://www.copelandoaks.com/,
Cornerstone Of Hope Company,,https://platform.dkv.global/mind-map/firms/165436,lilia@cornerstoneofhopeky.com,https://www.cornerstoneofhopeky.com/,
COSTI Organizations,,https://platform.dkv.global/mind-map/firms/150739,info@costi.org,http://www.costi.org/,https://twitter.com/costi_org/
Country Home Services Organizations,"Country Home Services provides garden cleaning, community development, social support, homecare solutions, and consultancy services.",https://platform.dkv.global/mind-map/firms/137583,admin@countryhomeservices.org.au,https://www.countryhomeservices.org.au/,https://twitter.com/CHS_HomeService
Covenant House Vancouver Organizations,,https://platform.dkv.global/mind-map/firms/101011,,https://www.covenanthousebc.org/,https://twitter.com/CovenantHouseBC
Coventry Refugee and Migrant Centre Company,,https://platform.dkv.global/mind-map/firms/150776,info@covrefugee.org,https://www.covrefugee.org/,
CWWN Organizations,"CWWN is a non profit firm that provides training programs, and support services for families, residence, and employment.",https://platform.dkv.global/mind-map/firms/165097,kontakt@cwwn.de,https://www.cwwn.de/,
